Location ID,Location Name,Location Type,State Name,Disaster Name,Disaster AGRN,Payment Type Name,Date of Data,Eligible Claims (No.),Ineligible Claims (No.),Finalised Claims (No.),Cancelled Claims (No.),Withdrawn Claims (No.),Onhand Claims (No.),Incoming Claims (No.),Total Recieved Claims (No.),Applications Received (No.),Dollars Granted ($),Dollars Paid ($)
-1,Unknown,LGA,Unknown,Victorian Bushfires: 21 November 2019 onwards,882,New Zealand Disaster recovery payment,2020-02-26,<20,<20,<20,,,,,,<20,"<$20,000.00","<$20,000.00"
10050,Albury,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,Concessional Loans,2022-12-14,,,,,,,,,,,
10050,Albury,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,Disaster Relief Grants,2022-11-25,,,,,,,,,,,
10050,Albury,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,Landholder Grants,2022-12-14,,,,,,,,,,,
10050,Albury,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,"Primary Producer Grants ($75,000)",2022-12-14,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
10050,Albury,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,"Small Business Grants ($50,000)",2022-12-20,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
10050,Albury,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,Concessional Loans,2022-12-14,,,,,,,,,,,
10050,Albury,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,Disaster Relief Grants,2022-11-25,,,,,,,,,,,
10050,Albury,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,Landholder Grants,2022-12-14,,,,,,,,,,,
10050,Albury,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,"Primary Producer Grants ($75,000)",2022-12-14,,,,,,,,,,,
10050,Albury,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,"Small Business Grants ($50,000)",2023-01-19,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
10050,Albury,LGA,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,Concessional Loans,2022-12-14,,,,,,,,,,,
10050,Albury,LGA,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,Disaster Recovery Allowance,2023-03-23,<20,<20,<20,40,<20,<20,68,68,68,"$34,665.96","$34,665.96"
10050,Albury,LGA,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,Landholder Grants,2022-12-14,,,,,,,,,,,
10050,Albury,LGA,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,New Zealand disaster recovery allowance,2023-01-04,<20,<20,<20,<20,<20,<20,<20,<20,<20,"$21,273.17","$21,273.17"
10050,Albury,LGA,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,"Primary Producer Grants ($75,000)",2022-12-14,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
10050,Albury,LGA,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,"Small Business Grants ($50,000)",2023-01-19,,,,,,,,,,,
10050,Albury,LGA,New South Wales,AGRN 954 - North Coast Storms and Floods (19 February 2021 onwards),954,Concessional Loans,2022-12-14,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
10050,Albury,LGA,New South Wales,AGRN 954 - North Coast Storms and Floods (19 February 2021 onwards),954,Landholder Grants,2022-12-14,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
10050,Albury,LGA,New South Wales,AGRN 954 - North Coast Storms and Floods (19 February 2021 onwards),954,Primary Producer Grants,2022-12-14,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
10050,Albury,LGA,New South Wales,AGRN 954 - North Coast Storms and Floods (19 February 2021 onwards),954,Small Business Grants,2022-12-20,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
10180,Armidale,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,Concessional Loans,2022-12-14,,,,,,,,,,,
10180,Armidale,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,Disaster Recovery Allowance,2022-11-02,<20,29,40,28,51,<20,119,119,119,"$46,945.68","$46,945.68"
10180,Armidale,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,Disaster Recovery Payment,2023-01-05,1811,417,2228,695,990,<20,3913,3913,3913,"$2,192,600.00","$2,190,706.33"
10180,Armidale,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,Disaster Relief Grants,2022-11-25,,,,,,,,,,,
10180,Armidale,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,Landholder Grants,2022-12-14,,,,,,,,,22,"$265,000.00","$265,000.00"
10180,Armidale,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,New Zealand disaster recovery allowance,2022-09-05,<20,<20,<20,<20,<20,<20,<20,<20,<20,"<$20,000.00","<$20,000.00"
10180,Armidale,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,New Zealand Disaster recovery payment,2022-08-27,<20,<20,<20,<20,20,<20,41,41,41,"<$20,000.00","<$20,000.00"
10180,Armidale,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,"Primary Producer Grants ($75,000)",2022-12-14,,,,,,,,,97,"$4,326,638.00","$4,326,638.00"
10180,Armidale,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,"Small Business Grants ($50,000)",2022-12-20,,,,,,,,,64,"<$20,000.00","<$20,000.00"
10180,Armidale,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,Concessional Loans,2022-12-14,,,,,,,,,,,
10180,Armidale,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,Disaster Relief Grants,2022-11-25,,,,,,,,,,,
10180,Armidale,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,Landholder Grants,2022-12-14,,,,,,,,,,,
10180,Armidale,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,"Primary Producer Grants ($75,000)",2022-12-14,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
10180,Armidale,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,"Small Business Grants ($50,000)",2023-01-19,,,,,,,,,,,
10180,Armidale,LGA,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,Concessional Loans,2022-12-14,,,,,,,,,,,
10180,Armidale,LGA,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,Landholder Grants,2022-12-14,,,,,,,,,,,
10180,Armidale,LGA,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,"Primary Producer Grants ($75,000)",2022-12-14,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
10180,Armidale,LGA,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,"Small Business Grants ($50,000)",2023-01-19,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
10180,Armidale,LGA,New South Wales,AGRN 1198 - Tropical Cyclone Alfred Severe Weather (from 6 March 2025),1198,Disaster Recovery Allowance,2025-09-03,<20,<20,<20,<20,<20,<20,<20,<20,<20,"<$20,000.00","<$20,000.00"
10180,Armidale,LGA,New South Wales,AGRN 1212- NSW East Coast Severe Weather (from 18 May 2025),1212,Disaster Recovery Allowance,2025-10-09,<20,<20,<20,<20,<20,<20,<20,<20,<20,"<$20,000.00","<$20,000.00"
10180,Armidale,LGA,New South Wales,AGRN 1212- NSW East Coast Severe Weather (from 18 May 2025),1212,New Zealand disaster recovery allowance,2026-01-07,<20,<20,<20,<20,<20,<20,<20,<20,<20,"<$20,000.00","<$20,000.00"
10180,Armidale,LGA,New South Wales,AGRN 954 - North Coast Storms and Floods (19 February 2021 onwards),954,Concessional Loans,2022-12-14,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
10180,Armidale,LGA,New South Wales,AGRN 954 - North Coast Storms and Floods (19 February 2021 onwards),954,Landholder Grants,2022-12-14,,,,,,,,,<20,"$70,000.00","$70,000.00"
10180,Armidale,LGA,New South Wales,AGRN 954 - North Coast Storms and Floods (19 February 2021 onwards),954,Primary Producer Grants,2022-12-14,,,,,,,,,133,"$4,651,564.00","$4,651,564.00"
10180,Armidale,LGA,New South Wales,AGRN 954 - North Coast Storms and Floods (19 February 2021 onwards),954,Small Business Grants,2022-12-20,,,,,,,,,27,"$55,789.00","$55,789.00"
10180,Armidale,LGA,New South Wales,AGRN 960 - NSW Storms and Floods (10 March 2021 onwards),960,Disaster Recovery Payment,2021-10-27,956,89,1045,,,,,,1045,"$1,230,000.00","$1,230,000.00"
10180,Armidale,LGA,New South Wales,AGRN 960 - NSW Storms and Floods (10 March 2021 onwards),960,New Zealand Disaster recovery payment,2021-09-01,<20,<20,<20,,,,,,<20,"<$20,000.00","<$20,000.00"
10180,Armidale,LGA,New South Wales,NSW North Coast Bushfires: Commencing 18 July 2019 onwards,880,Apple Grants,2022-03-24,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
10180,Armidale,LGA,New South Wales,NSW North Coast Bushfires: Commencing 18 July 2019 onwards,880,Concessional Loans,2022-05-18,,,,,,,,,<20,"$400,000.00","$400,000.00"
10180,Armidale,LGA,New South Wales,NSW North Coast Bushfires: Commencing 18 July 2019 onwards,880,Disaster Recovery Allowance,2019-05-21,<20,<20,<20,,,,,,<20,"<$20,000.00","<$20,000.00"
10180,Armidale,LGA,New South Wales,NSW North Coast Bushfires: Commencing 18 July 2019 onwards,880,Disaster Recovery Payment,2019-11-12,380,39,419,,,,,,419,"$446,200.00","$446,200.00"
10180,Armidale,LGA,New South Wales,NSW North Coast Bushfires: Commencing 18 July 2019 onwards,880,Primary Producer Grants,2022-05-18,,,,,,,,,140,"$6,833,391.00","$6,833,391.00"
10180,Armidale,LGA,New South Wales,NSW North Coast Bushfires: Commencing 18 July 2019 onwards,880,Small Business Grants,2022-04-27,,,,,,,,,26,"$232,700.00","$232,700.00"
10180,Armidale,LGA,New South Wales,NSW North Coast Bushfires: Commencing 18 July 2019 onwards,880,"Small Business Support grants ($10,000)",2022-04-27,,,,,,,,,108,"$950,000.00","$950,000.00"
10180,Armidale,LGA,New South Wales,NSW North Coast Bushfires: Commencing 18 July 2019 onwards,880,Wine Grape Smoke Taint Grants,2022-03-24,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
10250,Ballina,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,Australian Government Disaster Recovery Payment Supplement,2023-08-04,,,18364,,,,,,<20,"$20,334,500.00","$20,309,727.61"
10250,Ballina,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,Concessional Loans,2022-12-14,,,,,,,,,<20,"$570,000.00","$570,000.00"
10250,Ballina,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,Disaster Recovery Allowance,2025-04-08,1401,367,1768,2979,493,<20,5240,5240,5240,"$5,282,751.02","$5,280,215.40"
10250,Ballina,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,Disaster Recovery Payment,2023-08-05,9709,2539,12248,3717,2988,<20,18953,18953,18953,"$10,728,600.00","$10,718,700.93"
10250,Ballina,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,Disaster Relief Grants,2022-11-25,,,,,,,,,,"$1,450,149.00","$1,450,149.00"
10250,Ballina,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,Landholder Grants,2022-12-14,,,,,,,,,54,"$880,000.00","$880,000.00"
10250,Ballina,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,New Zealand disaster recovery allowance,2023-09-28,<20,<20,20,<20,<20,<20,24,24,24,"$41,959.02","$41,959.02"
10250,Ballina,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,New Zealand Disaster recovery payment,2022-11-01,59,67,126,70,160,<20,356,356,356,"$62,600.00","$61,600.00"
10250,Ballina,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,New Zealand Disaster Recovery Payment Supplement,2022-09-06,,,98,,,,,,<20,"$103,200.00","$103,200.00"
10250,Ballina,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,"Primary Producer Grants ($75,000)",2022-12-14,,,,,,,,,228,"$10,838,425.00","$10,838,425.00"
10250,Ballina,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,"Small Business Grants ($50,000)",2022-12-20,,,,,,,,,798,"$7,123,182.00","$7,123,182.00"
10250,Ballina,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,Concessional Loans,2022-12-14,,,,,,,,,,,
10250,Ballina,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,Disaster Relief Grants,2022-11-25,,,,,,,,,,,
10250,Ballina,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,Landholder Grants,2022-12-14,,,,,,,,,,,
10250,Ballina,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,"Primary Producer Grants ($75,000)",2022-12-14,,,,,,,,,,,
10250,Ballina,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,"Small Business Grants ($50,000)",2023-01-19,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
10250,Ballina,LGA,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,Concessional Loans,2022-12-14,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
10250,Ballina,LGA,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,Landholder Grants,2022-12-14,,,,,,,,,,,
10250,Ballina,LGA,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,"Primary Producer Grants ($75,000)",2022-12-14,,,,,,,,,,,
10250,Ballina,LGA,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,"Small Business Grants ($50,000)",2023-01-19,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
10250,Ballina,LGA,New South Wales,AGRN 1198 - Tropical Cyclone Alfred Severe Weather (from 6 March 2025),1198,Disaster Recovery Allowance,2025-12-05,488,279,767,<20,78,<20,846,846,846,"$2,223,249.85","$2,224,812.05"
10250,Ballina,LGA,New South Wales,AGRN 1198 - Tropical Cyclone Alfred Severe Weather (from 6 March 2025),1198,Disaster Recovery Payment,2026-02-24,3209,2762,5971,<20,531,<20,6506,6506,6506,"$3,620,600.00","$3,617,600.00"
10250,Ballina,LGA,New South Wales,AGRN 1198 - Tropical Cyclone Alfred Severe Weather (from 6 March 2025),1198,New Zealand disaster recovery allowance,2025-12-09,<20,<20,<20,<20,<20,<20,<20,<20,<20,"<$20,000.00","<$20,000.00"
10250,Ballina,LGA,New South Wales,AGRN 1198 - Tropical Cyclone Alfred Severe Weather (from 6 March 2025),1198,New Zealand Disaster recovery payment,2025-07-19,<20,<20,21,<20,<20,<20,25,25,25,"<$20,000.00","<$20,000.00"
10250,Ballina,LGA,New South Wales,AGRN 954 - North Coast Storms and Floods (19 February 2021 onwards),954,Concessional Loans,2022-12-14,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
10250,Ballina,LGA,New South Wales,AGRN 954 - North Coast Storms and Floods (19 February 2021 onwards),954,Landholder Grants,2022-12-14,,,,,,,,,<20,"$20,000.00","$20,000.00"
10250,Ballina,LGA,New South Wales,AGRN 954 - North Coast Storms and Floods (19 February 2021 onwards),954,Primary Producer Grants,2022-12-14,,,,,,,,,99,"$2,558,253.00","$2,558,253.00"
10250,Ballina,LGA,New South Wales,AGRN 954 - North Coast Storms and Floods (19 February 2021 onwards),954,Small Business Grants,2022-12-20,,,,,,,,,45,"$204,295.00","$204,295.00"
10250,Ballina,LGA,New South Wales,AGRN 960 - NSW Storms and Floods (10 March 2021 onwards),960,Disaster Recovery Allowance,2021-08-20,<20,<20,<20,,,,,,<20,"<$20,000.00","<$20,000.00"
10250,Ballina,LGA,New South Wales,AGRN 960 - NSW Storms and Floods (10 March 2021 onwards),960,Disaster Recovery Payment,2022-03-16,963,124,1087,,,,,,1087,"$1,136,400.00","$1,136,400.00"
10250,Ballina,LGA,New South Wales,AGRN 960 - NSW Storms and Floods (10 March 2021 onwards),960,New Zealand Disaster recovery payment,2021-11-25,<20,<20,<20,,,,,,<20,"<$20,000.00","<$20,000.00"
10250,Ballina,LGA,New South Wales,NSW North Coast Bushfires: Commencing 18 July 2019 onwards,880,Apple Grants,2022-03-24,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
10250,Ballina,LGA,New South Wales,NSW North Coast Bushfires: Commencing 18 July 2019 onwards,880,Concessional Loans,2022-05-18,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
10250,Ballina,LGA,New South Wales,NSW North Coast Bushfires: Commencing 18 July 2019 onwards,880,Primary Producer Grants,2022-05-18,,,,,,,,,<20,"$112,107.00","$112,107.00"
10250,Ballina,LGA,New South Wales,NSW North Coast Bushfires: Commencing 18 July 2019 onwards,880,Small Business Grants,2022-04-27,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
10250,Ballina,LGA,New South Wales,NSW North Coast Bushfires: Commencing 18 July 2019 onwards,880,"Small Business Support grants ($10,000)",2022-04-27,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
10250,Ballina,LGA,New South Wales,NSW North Coast Bushfires: Commencing 18 July 2019 onwards,880,Wine Grape Smoke Taint Grants,2022-03-24,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
10300,Balranald,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,Concessional Loans,2022-12-14,,,,,,,,,,,
10300,Balranald,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,Disaster Relief Grants,2022-11-25,,,,,,,,,,,
10300,Balranald,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,Landholder Grants,2022-12-14,,,,,,,,,,,
10300,Balranald,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,"Primary Producer Grants ($75,000)",2022-12-14,,,,,,,,,,,
10300,Balranald,LGA,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,"Small Business Grants ($50,000)",2022-12-20,,,,,,,,,,,
10300,Balranald,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,Concessional Loans,2022-12-14,,,,,,,,,,,
10300,Balranald,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,Disaster Relief Grants,2022-11-25,,,,,,,,,,,
10300,Balranald,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,Landholder Grants,2022-12-14,,,,,,,,,,,
10300,Balranald,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,"Primary Producer Grants ($75,000)",2022-12-14,,,,,,,,,,,
10300,Balranald,LGA,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,"Small Business Grants ($50,000)",2023-01-19,,,,,,,,,,,
10300,Balranald,LGA,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,Concessional Loans,2022-12-14,,,,,,,,,,,
10300,Balranald,LGA,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,Disaster Recovery Allowance,2023-06-26,<20,<20,<20,<20,<20,<20,<20,<20,<20,"<$20,000.00","<$20,000.00"
10300,Balranald,LGA,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,Disaster Recovery Payment,2023-07-05,104,72,176,33,57,<20,266,266,266,"$118,000.00","$118,000.00"
10300,Balranald,LGA,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,Landholder Grants,2022-12-14,,,,,,,,,,,
10300,Balranald,LGA,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,New Zealand Disaster recovery payment,2022-11-06,<20,<20,<20,<20,<20,<20,<20,<20,<20,"<$20,000.00","<$20,000.00"
10300,Balranald,LGA,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,"Primary Producer Grants ($75,000)",2022-12-14,,,,,,,,,<20,"$75,000.00","$75,000.00"
10300,Balranald,LGA,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,"Small Business Grants ($50,000)",2023-01-19,,,,,,,,,,,
10300,Balranald,LGA,New South Wales,AGRN 954 - North Coast Storms and Floods (19 February 2021 onwards),954,Concessional Loans,2022-12-14,,,,,,,,,<20,"<$20,000.00","<$20,000.00"
